INFO:root:Namespace(aggregation='average', batch_size=256, debug=False, device=device(type='cuda'), dropout=0.1, epochs=100, hidden_size=128, in_features=17, kernel_size=3, log_dir='exps/logs', lr=0.0001, model='TCN', num_channels=[64, 64, 128], num_classes=2, num_layers=2, num_workers=4, print_freq=5, root='data', save_dir='exps/chpts/TCN_layers2_stride5_average_lr0.0001', seed=14, start_epoch=0, tb_dir='exps/tb/TCN_layers2_stride5_average_lr0.0001', temp_stride=5)
INFO:root:TemporalConvNet(
  (conv): Conv1d(17, 64, kernel_size=(14,), stride=(7,), padding=(7,))
  (layers): ModuleList(
    (0): Sequential(
      (0): Conv1d(17, 64, kernel_size=(14,), stride=(7,), padding=(7,))
      (1): Chomp1d()
      (2): ReLU()
    )
    (1): TemporalBlock(
      (conv1): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
      (conv2): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
      (layers): ModuleList(
        (0): Sequential(
          (0): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
        (1): Sequential(
          (0): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
      )
      (relu): ReLU()
    )
    (2): TemporalBlock(
      (conv1): Conv1d(64, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
      (conv2): Conv1d(128, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
      (layers): ModuleList(
        (0): Sequential(
          (0): Conv1d(64, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
        (1): Sequential(
          (0): Conv1d(128, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
      )
      (downsample): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
      (relu): ReLU()
    )
  )
  (pooling): AdaptiveAvgPool1d(output_size=1)
  (fc): Linear(in_features=128, out_features=2, bias=True)
)
INFO:root:=> Loading 2396 samples for train
INFO:root:=> Loading 313 samples for val
INFO:root:=> Loading 583 samples for test
INFO:root:TRAIN | Epoch: [0/100] | Loss: 0.6931 | AP: 40.46 | TP:98.91, FP:150.80, FN:0.00, TN:0.00 | ACC: 39.36
INFO:root:TRAIN | Epoch: [11/100] | Loss: 0.6757 | AP: 50.58 | TP:65.34, FP:76.42, FN:33.50, TN:74.45 | ACC: 55.97
INFO:root:VAL   | Epoch: [11/100] | Loss: 0.7212 | AP: 36.24 | TP:70.0, FP:118.0, FN:59.0, TN:66.0 | ACC: 43.45
INFO:root:TRAIN | Epoch: [12/100] | Loss: 0.6763 | AP: 51.05 | TP:60.88, FP:67.96, FN:37.13, TN:83.72 | ACC: 57.93
INFO:root:VAL   | Epoch: [12/100] | Loss: 0.7192 | AP: 37.00 | TP:68.0, FP:102.0, FN:61.0, TN:82.0 | ACC: 47.92
INFO:root:TRAIN | Epoch: [13/100] | Loss: 0.6748 | AP: 50.43 | TP:63.33, FP:72.49, FN:34.69, TN:79.19 | ACC: 56.93
INFO:root:VAL   | Epoch: [13/100] | Loss: 0.7232 | AP: 36.28 | TP:72.0, FP:117.0, FN:57.0, TN:67.0 | ACC: 44.41
INFO:root:TRAIN | Epoch: [14/100] | Loss: 0.6717 | AP: 51.37 | TP:64.43, FP:75.67, FN:33.38, TN:76.22 | ACC: 56.39
INFO:root:VAL   | Epoch: [14/100] | Loss: 0.7210 | AP: 36.99 | TP:70.0, FP:107.0, FN:59.0, TN:77.0 | ACC: 46.96
INFO:root:TRAIN | Epoch: [15/100] | Loss: 0.6725 | AP: 51.58 | TP:64.21, FP:72.35, FN:34.35, TN:78.79 | ACC: 57.30
INFO:root:VAL   | Epoch: [15/100] | Loss: 0.7233 | AP: 36.92 | TP:71.0, FP:113.0, FN:58.0, TN:71.0 | ACC: 45.37
INFO:root:TRAIN | Epoch: [16/100] | Loss: 0.6711 | AP: 52.42 | TP:64.67, FP:72.62, FN:33.69, TN:78.72 | ACC: 57.43
INFO:root:VAL   | Epoch: [16/100] | Loss: 0.7224 | AP: 37.47 | TP:68.0, FP:107.0, FN:61.0, TN:77.0 | ACC: 46.33
INFO:root:TRAIN | Epoch: [17/100] | Loss: 0.6688 | AP: 51.96 | TP:61.82, FP:68.67, FN:36.47, TN:82.74 | ACC: 57.89
INFO:root:VAL   | Epoch: [17/100] | Loss: 0.7251 | AP: 37.26 | TP:70.0, FP:110.0, FN:59.0, TN:74.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [18/100] | Loss: 0.6693 | AP: 52.13 | TP:64.39, FP:70.30, FN:33.83, TN:81.18 | ACC: 58.31
INFO:root:VAL   | Epoch: [18/100] | Loss: 0.7259 | AP: 37.56 | TP:68.0, FP:108.0, FN:61.0, TN:76.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [19/100] | Loss: 0.6699 | AP: 51.98 | TP:66.96, FP:75.60, FN:31.88, TN:75.26 | ACC: 56.68
INFO:root:VAL   | Epoch: [19/100] | Loss: 0.7280 | AP: 37.44 | TP:68.0, FP:109.0, FN:61.0, TN:75.0 | ACC: 45.69
INFO:root:TRAIN | Epoch: [20/100] | Loss: 0.6683 | AP: 52.65 | TP:56.19, FP:57.75, FN:42.03, TN:93.73 | ACC: 60.06
INFO:root:VAL   | Epoch: [20/100] | Loss: 0.7244 | AP: 38.14 | TP:63.0, FP:98.0, FN:66.0, TN:86.0 | ACC: 47.60
INFO:root:TRAIN | Epoch: [21/100] | Loss: 0.6682 | AP: 53.01 | TP:65.38, FP:73.48, FN:33.05, TN:77.80 | ACC: 57.35
INFO:root:VAL   | Epoch: [21/100] | Loss: 0.7277 | AP: 37.60 | TP:70.0, FP:108.0, FN:59.0, TN:76.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [22/100] | Loss: 0.6656 | AP: 53.43 | TP:62.18, FP:66.08, FN:36.11, TN:85.33 | ACC: 59.31
INFO:root:VAL   | Epoch: [22/100] | Loss: 0.7280 | AP: 38.28 | TP:61.0, FP:94.0, FN:68.0, TN:90.0 | ACC: 48.24
INFO:root:TRAIN | Epoch: [23/100] | Loss: 0.6655 | AP: 53.56 | TP:55.38, FP:56.34, FN:42.84, TN:95.14 | ACC: 60.27
INFO:root:VAL   | Epoch: [23/100] | Loss: 0.7346 | AP: 37.28 | TP:69.0, FP:109.0, FN:60.0, TN:75.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [24/100] | Loss: 0.6646 | AP: 53.35 | TP:66.19, FP:74.26, FN:32.72, TN:76.53 | ACC: 57.22
INFO:root:VAL   | Epoch: [24/100] | Loss: 0.7353 | AP: 37.34 | TP:68.0, FP:106.0, FN:61.0, TN:78.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [25/100] | Loss: 0.6617 | AP: 54.24 | TP:59.08, FP:60.66, FN:39.08, TN:90.89 | ACC: 60.18
INFO:root:VAL   | Epoch: [25/100] | Loss: 0.7344 | AP: 37.72 | TP:63.0, FP:98.0, FN:66.0, TN:86.0 | ACC: 47.60
INFO:root:TRAIN | Epoch: [26/100] | Loss: 0.6620 | AP: 54.73 | TP:63.89, FP:69.11, FN:34.13, TN:82.58 | ACC: 58.47
INFO:root:VAL   | Epoch: [26/100] | Loss: 0.7397 | AP: 37.16 | TP:68.0, FP:103.0, FN:61.0, TN:81.0 | ACC: 47.60
INFO:root:TRAIN | Epoch: [27/100] | Loss: 0.6617 | AP: 54.65 | TP:57.72, FP:59.44, FN:40.09, TN:92.45 | ACC: 60.27
INFO:root:VAL   | Epoch: [27/100] | Loss: 0.7376 | AP: 37.52 | TP:64.0, FP:98.0, FN:65.0, TN:86.0 | ACC: 47.92
INFO:root:TRAIN | Epoch: [28/100] | Loss: 0.6585 | AP: 55.11 | TP:65.81, FP:70.60, FN:32.54, TN:80.74 | ACC: 58.64
INFO:root:VAL   | Epoch: [28/100] | Loss: 0.7424 | AP: 37.17 | TP:69.0, FP:104.0, FN:60.0, TN:80.0 | ACC: 47.60
INFO:root:TRAIN | Epoch: [29/100] | Loss: 0.6615 | AP: 54.66 | TP:57.95, FP:58.91, FN:39.73, TN:93.12 | ACC: 60.56
INFO:root:VAL   | Epoch: [29/100] | Loss: 0.7428 | AP: 37.61 | TP:61.0, FP:97.0, FN:68.0, TN:87.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [30/100] | Loss: 0.6581 | AP: 55.85 | TP:67.84, FP:73.17, FN:30.65, TN:78.03 | ACC: 58.35
INFO:root:VAL   | Epoch: [30/100] | Loss: 0.7468 | AP: 37.18 | TP:69.0, FP:105.0, FN:60.0, TN:79.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [31/100] | Loss: 0.6576 | AP: 55.23 | TP:57.20, FP:55.57, FN:41.09, TN:95.84 | ACC: 61.52
INFO:root:VAL   | Epoch: [31/100] | Loss: 0.7420 | AP: 37.96 | TP:54.0, FP:91.0, FN:75.0, TN:93.0 | ACC: 46.96
INFO:root:TRAIN | Epoch: [32/100] | Loss: 0.6546 | AP: 56.64 | TP:64.13, FP:65.62, FN:34.44, TN:85.52 | ACC: 59.77
INFO:root:VAL   | Epoch: [32/100] | Loss: 0.7529 | AP: 37.04 | TP:69.0, FP:110.0, FN:60.0, TN:74.0 | ACC: 45.69
INFO:root:TRAIN | Epoch: [33/100] | Loss: 0.6544 | AP: 56.07 | TP:64.90, FP:66.87, FN:33.60, TN:84.34 | ACC: 59.77
INFO:root:VAL   | Epoch: [33/100] | Loss: 0.7457 | AP: 37.97 | TP:50.0, FP:86.0, FN:79.0, TN:98.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [34/100] | Loss: 0.6541 | AP: 56.20 | TP:55.70, FP:52.88, FN:42.45, TN:98.67 | ACC: 61.85
INFO:root:VAL   | Epoch: [34/100] | Loss: 0.7507 | AP: 37.52 | TP:62.0, FP:100.0, FN:67.0, TN:84.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [35/100] | Loss: 0.6502 | AP: 57.04 | TP:65.61, FP:65.05, FN:33.37, TN:85.67 | ACC: 60.35
INFO:root:VAL   | Epoch: [35/100] | Loss: 0.7517 | AP: 37.80 | TP:56.0, FP:93.0, FN:73.0, TN:91.0 | ACC: 46.96
INFO:root:TRAIN | Epoch: [36/100] | Loss: 0.6510 | AP: 57.21 | TP:55.70, FP:50.69, FN:42.31, TN:100.99 | ACC: 62.81
INFO:root:VAL   | Epoch: [36/100] | Loss: 0.7565 | AP: 37.40 | TP:61.0, FP:99.0, FN:68.0, TN:85.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [37/100] | Loss: 0.6486 | AP: 57.20 | TP:64.29, FP:63.03, FN:33.93, TN:88.45 | ACC: 61.27
INFO:root:VAL   | Epoch: [37/100] | Loss: 0.7636 | AP: 37.07 | TP:66.0, FP:104.0, FN:63.0, TN:80.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [38/100] | Loss: 0.6477 | AP: 57.62 | TP:61.51, FP:59.07, FN:36.71, TN:92.41 | ACC: 61.81
INFO:root:VAL   | Epoch: [38/100] | Loss: 0.7628 | AP: 37.62 | TP:56.0, FP:92.0, FN:73.0, TN:92.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [39/100] | Loss: 0.6455 | AP: 57.62 | TP:61.87, FP:59.57, FN:36.28, TN:91.98 | ACC: 61.73
INFO:root:VAL   | Epoch: [39/100] | Loss: 0.7635 | AP: 37.55 | TP:58.0, FP:97.0, FN:71.0, TN:87.0 | ACC: 46.33
INFO:root:TRAIN | Epoch: [40/100] | Loss: 0.6438 | AP: 58.58 | TP:62.68, FP:56.67, FN:35.54, TN:94.81 | ACC: 62.85
INFO:root:VAL   | Epoch: [40/100] | Loss: 0.7669 | AP: 37.67 | TP:56.0, FP:98.0, FN:73.0, TN:86.0 | ACC: 45.37
INFO:root:TRAIN | Epoch: [41/100] | Loss: 0.6428 | AP: 58.86 | TP:60.11, FP:55.02, FN:38.11, TN:96.47 | ACC: 62.69
INFO:root:VAL   | Epoch: [41/100] | Loss: 0.7695 | AP: 37.64 | TP:61.0, FP:100.0, FN:68.0, TN:84.0 | ACC: 46.33
INFO:root:TRAIN | Epoch: [42/100] | Loss: 0.6422 | AP: 58.90 | TP:62.55, FP:60.84, FN:35.67, TN:90.64 | ACC: 61.31
INFO:root:VAL   | Epoch: [42/100] | Loss: 0.7715 | AP: 37.81 | TP:58.0, FP:96.0, FN:71.0, TN:88.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [43/100] | Loss: 0.6400 | AP: 59.33 | TP:58.75, FP:54.34, FN:39.06, TN:97.56 | ACC: 62.69
INFO:root:VAL   | Epoch: [43/100] | Loss: 0.7853 | AP: 37.08 | TP:66.0, FP:110.0, FN:63.0, TN:74.0 | ACC: 44.73
INFO:root:TRAIN | Epoch: [44/100] | Loss: 0.6417 | AP: 58.51 | TP:64.56, FP:62.35, FN:33.39, TN:89.41 | ACC: 61.56
INFO:root:VAL   | Epoch: [44/100] | Loss: 0.7726 | AP: 37.79 | TP:55.0, FP:89.0, FN:74.0, TN:95.0 | ACC: 47.92
INFO:root:TRAIN | Epoch: [45/100] | Loss: 0.6394 | AP: 58.82 | TP:62.49, FP:60.46, FN:35.39, TN:91.37 | ACC: 61.81
INFO:root:VAL   | Epoch: [45/100] | Loss: 0.7719 | AP: 37.71 | TP:60.0, FP:96.0, FN:69.0, TN:88.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [46/100] | Loss: 0.6345 | AP: 60.84 | TP:61.82, FP:54.74, FN:36.47, TN:96.67 | ACC: 63.36
INFO:root:VAL   | Epoch: [46/100] | Loss: 0.7805 | AP: 37.63 | TP:62.0, FP:103.0, FN:67.0, TN:81.0 | ACC: 45.69
INFO:root:TRAIN | Epoch: [47/100] | Loss: 0.6341 | AP: 60.89 | TP:62.35, FP:58.80, FN:35.60, TN:92.96 | ACC: 62.27
INFO:root:VAL   | Epoch: [47/100] | Loss: 0.7814 | AP: 37.73 | TP:63.0, FP:102.0, FN:66.0, TN:82.0 | ACC: 46.33
INFO:root:TRAIN | Epoch: [48/100] | Loss: 0.6368 | AP: 60.04 | TP:63.43, FP:58.18, FN:34.93, TN:93.16 | ACC: 62.77
INFO:root:VAL   | Epoch: [48/100] | Loss: 0.7729 | AP: 38.13 | TP:58.0, FP:98.0, FN:71.0, TN:86.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [49/100] | Loss: 0.6319 | AP: 60.91 | TP:66.48, FP:61.23, FN:31.95, TN:90.05 | ACC: 62.48
INFO:root:VAL   | Epoch: [49/100] | Loss: 0.7819 | AP: 38.07 | TP:56.0, FP:95.0, FN:73.0, TN:89.0 | ACC: 46.33
INFO:root:TRAIN | Epoch: [50/100] | Loss: 0.6307 | AP: 59.98 | TP:60.82, FP:52.62, FN:37.40, TN:98.86 | ACC: 63.98
INFO:root:VAL   | Epoch: [50/100] | Loss: 0.7892 | AP: 37.77 | TP:59.0, FP:101.0, FN:70.0, TN:83.0 | ACC: 45.37
INFO:root:TRAIN | Epoch: [51/100] | Loss: 0.6304 | AP: 61.16 | TP:66.11, FP:63.00, FN:32.25, TN:88.35 | ACC: 61.94
INFO:root:VAL   | Epoch: [51/100] | Loss: 0.7717 | AP: 39.38 | TP:53.0, FP:86.0, FN:76.0, TN:98.0 | ACC: 48.24
INFO:root:TRAIN | Epoch: [52/100] | Loss: 0.6325 | AP: 60.95 | TP:58.18, FP:49.42, FN:40.18, TN:101.92 | ACC: 64.07
INFO:root:VAL   | Epoch: [52/100] | Loss: 0.7856 | AP: 38.28 | TP:66.0, FP:104.0, FN:63.0, TN:80.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [53/100] | Loss: 0.6277 | AP: 61.21 | TP:67.72, FP:60.75, FN:30.57, TN:90.67 | ACC: 63.31
INFO:root:VAL   | Epoch: [53/100] | Loss: 0.7788 | AP: 39.04 | TP:49.0, FP:85.0, FN:80.0, TN:99.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [54/100] | Loss: 0.6307 | AP: 61.31 | TP:58.85, FP:48.39, FN:39.64, TN:102.82 | ACC: 64.65
INFO:root:VAL   | Epoch: [54/100] | Loss: 0.7878 | AP: 38.17 | TP:68.0, FP:105.0, FN:61.0, TN:79.0 | ACC: 46.96
INFO:root:TRAIN | Epoch: [55/100] | Loss: 0.6224 | AP: 62.12 | TP:64.55, FP:54.87, FN:33.88, TN:96.41 | ACC: 64.32
INFO:root:VAL   | Epoch: [55/100] | Loss: 0.7848 | AP: 38.46 | TP:58.0, FP:98.0, FN:71.0, TN:86.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [56/100] | Loss: 0.6198 | AP: 63.28 | TP:62.23, FP:52.13, FN:36.06, TN:99.28 | ACC: 64.77
INFO:root:VAL   | Epoch: [56/100] | Loss: 0.7996 | AP: 37.49 | TP:71.0, FP:111.0, FN:58.0, TN:73.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [57/100] | Loss: 0.6189 | AP: 62.29 | TP:67.76, FP:59.65, FN:30.80, TN:91.49 | ACC: 63.73
INFO:root:VAL   | Epoch: [57/100] | Loss: 0.7936 | AP: 38.62 | TP:55.0, FP:99.0, FN:74.0, TN:85.0 | ACC: 44.73
INFO:root:TRAIN | Epoch: [58/100] | Loss: 0.6169 | AP: 63.38 | TP:63.46, FP:50.69, FN:34.63, TN:100.92 | ACC: 65.73
INFO:root:VAL   | Epoch: [58/100] | Loss: 0.8029 | AP: 38.10 | TP:67.0, FP:105.0, FN:62.0, TN:79.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [59/100] | Loss: 0.6134 | AP: 63.66 | TP:71.25, FP:62.10, FN:27.18, TN:89.18 | ACC: 64.19
INFO:root:VAL   | Epoch: [59/100] | Loss: 0.7867 | AP: 39.91 | TP:52.0, FP:79.0, FN:77.0, TN:105.0 | ACC: 50.16
INFO:root:TRAIN | Epoch: [60/100] | Loss: 0.6133 | AP: 64.82 | TP:60.19, FP:46.64, FN:38.17, TN:104.70 | ACC: 66.07
INFO:root:VAL   | Epoch: [60/100] | Loss: 0.8078 | AP: 38.06 | TP:70.0, FP:105.0, FN:59.0, TN:79.0 | ACC: 47.60
INFO:root:TRAIN | Epoch: [61/100] | Loss: 0.6111 | AP: 64.02 | TP:63.11, FP:49.75, FN:35.52, TN:101.32 | ACC: 65.94
INFO:root:VAL   | Epoch: [61/100] | Loss: 0.8127 | AP: 38.42 | TP:67.0, FP:105.0, FN:62.0, TN:79.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [62/100] | Loss: 0.6091 | AP: 64.67 | TP:66.32, FP:55.76, FN:32.25, TN:95.38 | ACC: 64.90
INFO:root:VAL   | Epoch: [62/100] | Loss: 0.8085 | AP: 39.24 | TP:55.0, FP:93.0, FN:74.0, TN:91.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [63/100] | Loss: 0.6054 | AP: 65.49 | TP:64.92, FP:47.10, FN:33.44, TN:104.24 | ACC: 67.74
INFO:root:VAL   | Epoch: [63/100] | Loss: 0.8108 | AP: 39.03 | TP:64.0, FP:104.0, FN:65.0, TN:80.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [64/100] | Loss: 0.6105 | AP: 64.58 | TP:64.86, FP:49.18, FN:33.43, TN:102.24 | ACC: 66.90
INFO:root:VAL   | Epoch: [64/100] | Loss: 0.8148 | AP: 38.47 | TP:64.0, FP:101.0, FN:65.0, TN:83.0 | ACC: 46.96
INFO:root:TRAIN | Epoch: [65/100] | Loss: 0.6068 | AP: 64.85 | TP:65.58, FP:53.17, FN:32.16, TN:98.79 | ACC: 66.03
INFO:root:VAL   | Epoch: [65/100] | Loss: 0.8042 | AP: 39.73 | TP:54.0, FP:93.0, FN:75.0, TN:91.0 | ACC: 46.33
INFO:root:TRAIN | Epoch: [66/100] | Loss: 0.6090 | AP: 64.68 | TP:66.37, FP:55.52, FN:31.51, TN:96.30 | ACC: 65.36
INFO:root:VAL   | Epoch: [66/100] | Loss: 0.8058 | AP: 39.99 | TP:54.0, FP:92.0, FN:75.0, TN:92.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [67/100] | Loss: 0.6060 | AP: 65.01 | TP:64.96, FP:51.35, FN:32.92, TN:100.47 | ACC: 66.36
INFO:root:VAL   | Epoch: [67/100] | Loss: 0.8243 | AP: 39.09 | TP:58.0, FP:103.0, FN:71.0, TN:81.0 | ACC: 44.41
INFO:root:TRAIN | Epoch: [68/100] | Loss: 0.6016 | AP: 65.81 | TP:67.70, FP:52.15, FN:30.86, TN:98.99 | ACC: 66.90
INFO:root:VAL   | Epoch: [68/100] | Loss: 0.8166 | AP: 39.47 | TP:59.0, FP:101.0, FN:70.0, TN:83.0 | ACC: 45.37
INFO:root:TRAIN | Epoch: [69/100] | Loss: 0.6021 | AP: 65.83 | TP:68.14, FP:54.97, FN:29.95, TN:96.65 | ACC: 66.03
INFO:root:VAL   | Epoch: [69/100] | Loss: 0.8116 | AP: 39.84 | TP:57.0, FP:94.0, FN:72.0, TN:90.0 | ACC: 46.96
INFO:root:TRAIN | Epoch: [70/100] | Loss: 0.5938 | AP: 67.37 | TP:65.87, FP:51.47, FN:32.07, TN:100.28 | ACC: 66.40
